;part_id;test_id;Serie_id;trial_id;training;modif;position;forme;salience;error_rate;expert
60;11;xp_glob;5;60;1;local;1;ascendante;congruente;0;0
61;11;xp_glob;5;61;1;global;3;ascendante;congruente;100;0
62;11;xp_glob;5;62;1;localglobal;3;descendante;congruente;0;0
63;11;xp_glob;5;63;1;nul;1;ascendante;incongruente;0;0
64;11;xp_glob;5;64;1;localglobal;1;ascendante;incongruente;0;0
65;11;xp_glob;5;65;1;nul;1;descendante;incongruente;0;0
66;11;xp_glob;5;66;1;global;1;descendante;incongruente;100;0
67;11;xp_glob;5;67;1;global;3;descendante;congruente;0;0
68;11;xp_glob;5;68;1;global;3;descendante;incongruente;0;0
69;11;xp_glob;5;69;1;nul;3;descendante;congruente;0;0
70;11;xp_glob;5;70;1;localglobal;1;descendante;congruente;100;0
71;11;xp_glob;5;71;1;global;1;ascendante;congruente;0;0
72;11;xp_glob;5;72;1;localglobal;1;descendante;incongruente;100;0
73;11;xp_glob;5;73;1;global;1;descendante;nul;100;0
74;11;xp_glob;5;74;1;localglobal;3;ascendante;congruente;100;0
75;11;xp_glob;5;75;1;local;3;ascendante;nul;0;0
76;11;xp_glob;5;76;1;nul;3;descendante;nul;0;0
77;11;xp_glob;5;77;1;nul;1;ascendante;congruente;0;0
78;11;xp_glob;5;78;1;localglobal;3;ascendante;nul;0;0
79;11;xp_glob;5;79;1;nul;3;ascendante;congruente;0;0
80;11;xp_glob;5;80;1;local;1;descendante;congruente;0;0
81;11;xp_glob;5;81;1;nul;3;ascendante;incongruente;0;0
82;11;xp_glob;5;82;1;nul;1;descendante;nul;0;0
83;11;xp_glob;5;83;1;local;1;ascendante;nul;100;0
84;11;xp_glob;5;84;1;local;1;ascendante;incongruente;0;0
85;11;xp_glob;5;85;1;nul;1;ascendante;congruente;0;0
86;11;xp_glob;5;86;1;localglobal;1;descendante;incongruente;0;0
87;11;xp_glob;5;87;1;localglobal;1;ascendante;nul;0;0
88;11;xp_glob;5;88;1;global;1;ascendante;nul;0;0
89;11;xp_glob;5;89;1;global;3;ascendante;incongruente;100;0
90;11;xp_glob;5;90;1;nul;1;ascendante;nul;0;0
91;11;xp_glob;5;91;1;global;3;ascendante;incongruente;0;0
92;11;xp_glob;5;92;1;global;1;descendante;congruente;0;0
93;11;xp_glob;5;93;1;global;1;ascendante;congruente;0;0
94;11;xp_glob;5;94;1;localglobal;1;descendante;congruente;0;0
95;11;xp_glob;5;95;1;nul;3;ascendante;congruente;0;0
96;11;xp_glob;5;96;1;localglobal;3;ascendante;congruente;0;0
97;11;xp_glob;5;97;1;localglobal;1;ascendante;incongruente;0;0
2;11;xp_glob;2;2;1;nul;3;descendante;nul;0;0
3;11;xp_glob;2;3;1;global;3;descendante;congruente;100;0
4;11;xp_glob;2;4;1;global;1;ascendante;nul;0;0
5;11;xp_glob;2;5;1;global;1;descendante;congruente;100;0
6;11;xp_glob;2;6;1;localglobal;3;descendante;congruente;0;0
7;11;xp_glob;2;7;1;localglobal;3;ascendante;congruente;0;0
8;11;xp_glob;2;8;1;local;1;ascendante;incongruente;0;0
9;11;xp_glob;2;9;1;local;1;ascendante;congruente;100;0
10;11;xp_glob;2;10;1;localglobal;1;descendante;nul;0;0
11;11;xp_glob;2;11;1;local;3;ascendante;nul;0;0
12;11;xp_glob;2;12;1;nul;1;descendante;congruente;0;0
13;11;xp_glob;2;13;1;localglobal;3;descendante;nul;0;0
14;11;xp_glob;2;14;1;global;3;descendante;nul;0;0
15;11;xp_glob;2;15;1;localglobal;3;ascendante;nul;0;0
16;11;xp_glob;2;16;1;nul;1;ascendante;nul;0;0
17;11;xp_glob;2;17;1;local;3;ascendante;nul;100;0
18;11;xp_glob;2;18;1;nul;3;ascendante;incongruente;0;0
19;11;xp_glob;2;19;1;localglobal;3;descendante;incongruente;0;0
20;11;xp_glob;2;20;1;nul;1;ascendante;congruente;0;0
21;11;xp_glob;2;21;1;local;1;ascendante;nul;0;0
22;11;xp_glob;2;22;1;nul;1;ascendante;nul;0;0
23;11;xp_glob;2;23;1;localglobal;1;descendante;congruente;0;0
24;11;xp_glob;2;24;1;localglobal;3;descendante;nul;0;0
25;11;xp_glob;2;25;1;local;3;descendante;incongruente;0;0
26;11;xp_glob;2;26;1;nul;1;ascendante;congruente;0;0
27;11;xp_glob;2;27;1;global;3;ascendante;incongruente;0;0
28;11;xp_glob;2;28;1;global;1;ascendante;nul;100;0
29;11;xp_glob;2;29;1;global;3;descendante;congruente;100;0
30;11;xp_glob;2;30;1;global;3;ascendante;nul;0;0
31;11;xp_glob;2;31;1;localglobal;3;ascendante;incongruente;100;0
32;11;xp_glob;2;32;1;global;1;descendante;nul;0;0
33;11;xp_glob;2;33;1;local;1;ascendante;incongruente;0;0
34;11;xp_glob;2;34;1;localglobal;3;descendante;incongruente;0;0
35;11;xp_glob;2;35;1;global;3;ascendante;congruente;100;0
36;11;xp_glob;2;36;1;localglobal;3;descendante;congruente;0;0
37;11;xp_glob;2;37;1;local;1;descendante;nul;0;0
38;11;xp_glob;2;38;1;localglobal;1;descendante;incongruente;0;0
39;11;xp_glob;2;39;1;local;1;descendante;nul;100;0
40;11;xp_glob;2;40;1;nul;3;ascendante;nul;0;0
41;11;xp_glob;2;41;1;nul;3;ascendante;congruente;0;0
42;11;xp_glob;2;42;1;local;3;descendante;nul;100;0
43;11;xp_glob;2;43;1;global;1;ascendante;incongruente;0;0
44;11;xp_glob;2;44;1;nul;1;descendante;incongruente;0;0
45;11;xp_glob;2;45;1;nul;3;ascendante;nul;0;0
46;11;xp_glob;2;46;1;local;1;descendante;congruente;0;0
47;11;xp_glob;2;47;1;localglobal;3;ascendante;nul;0;0
48;11;xp_glob;2;48;1;nul;3;ascendante;incongruente;0;0
49;11;xp_glob;2;49;1;local;3;descendante;congruente;100;0
50;11;xp_glob;2;50;1;global;1;ascendante;congruente;100;0
51;11;xp_glob;2;51;1;global;3;descendante;incongruente;100;0
52;11;xp_glob;2;52;1;nul;1;descendante;nul;0;0
53;11;xp_glob;2;53;1;nul;1;descendante;nul;0;0
54;11;xp_glob;2;54;1;local;3;descendante;congruente;100;0
55;11;xp_glob;2;55;1;global;1;descendante;nul;0;0
56;11;xp_glob;2;56;1;global;3;descendante;incongruente;0;0
57;11;xp_glob;2;57;1;localglobal;1;ascendante;incongruente;100;0
58;11;xp_glob;2;58;1;localglobal;3;ascendante;congruente;100;0
59;11;xp_glob;2;59;1;local;1;descendante;incongruente;0;0
60;11;xp_glob;2;60;1;local;1;ascendante;congruente;0;0
61;11;xp_glob;2;61;1;nul;3;descendante;incongruente;0;0
62;11;xp_glob;2;62;1;localglobal;1;ascendante;congruente;0;0
63;11;xp_glob;2;63;1;global;1;descendante;incongruente;100;0
64;11;xp_glob;2;64;1;nul;3;descendante;congruente;0;0
65;11;xp_glob;2;65;1;nul;1;ascendante;incongruente;0;0
66;11;xp_glob;2;66;1;global;1;ascendante;incongruente;0;0
67;11;xp_glob;2;67;1;global;3;ascendante;nul;100;0
68;11;xp_glob;2;68;1;nul;3;descendante;nul;0;0
69;11;xp_glob;2;69;1;localglobal;1;ascendante;nul;100;0
70;11;xp_glob;2;70;1;local;1;descendante;congruente;0;0
71;11;xp_glob;2;71;1;local;3;descendante;nul;100;0
72;11;xp_glob;2;72;1;localglobal;1;descendante;incongruente;100;0
73;11;xp_glob;2;73;1;localglobal;1;descendante;congruente;100;0
74;11;xp_glob;2;74;1;local;3;ascendante;incongruente;0;0
75;11;xp_glob;2;75;1;nul;3;ascendante;congruente;0;0
76;11;xp_glob;2;76;1;localglobal;1;ascendante;incongruente;0;0
77;11;xp_glob;2;77;1;localglobal;3;ascendante;incongruente;100;0
78;11;xp_glob;2;78;1;local;1;ascendante;nul;0;0
79;11;xp_glob;2;79;1;local;3;descendante;incongruente;0;0
80;11;xp_glob;2;80;1;global;3;ascendante;congruente;0;0
81;11;xp_glob;2;81;1;local;1;descendante;incongruente;0;0
82;11;xp_glob;2;82;1;nul;3;descendante;congruente;0;0
83;11;xp_glob;2;83;1;global;1;descendante;incongruente;100;0
84;11;xp_glob;2;84;1;localglobal;1;descendante;nul;0;0
85;11;xp_glob;2;85;1;localglobal;1;ascendante;congruente;100;0
86;11;xp_glob;2;86;1;nul;1;ascendante;incongruente;0;0
87;11;xp_glob;2;87;1;nul;3;descendante;incongruente;0;0
88;11;xp_glob;2;88;1;local;3;ascendante;congruente;100;0
89;11;xp_glob;2;89;1;local;3;ascendante;congruente;100;0
90;11;xp_glob;2;90;1;global;1;descendante;congruente;100;0
91;11;xp_glob;2;91;1;nul;1;descendante;incongruente;0;0
92;11;xp_glob;2;92;1;local;3;ascendante;incongruente;100;0
93;11;xp_glob;2;93;1;localglobal;1;ascendante;nul;0;0
94;11;xp_glob;2;94;1;global;3;descendante;nul;0;0
95;11;xp_glob;2;95;1;global;1;ascendante;congruente;100;0
96;11;xp_glob;2;96;1;nul;1;descendante;congruente;0;0
97;11;xp_glob;2;97;1;global;3;ascendante;incongruente;100;0
2;9;xp_glob;4;2;1;local;1;descendante;nul;0;0
3;9;xp_glob;4;3;1;localglobal;1;descendante;nul;0;0
4;9;xp_glob;4;4;1;global;3;descendante;nul;0;0
5;9;xp_glob;4;5;1;localglobal;3;descendante;nul;0;0
6;9;xp_glob;4;6;1;local;1;ascendante;nul;0;0
7;9;xp_glob;4;7;1;local;1;descendante;incongruente;0;0
8;9;xp_glob;4;8;1;localglobal;3;ascendante;incongruente;0;0
9;9;xp_glob;4;9;1;localglobal;3;ascendante;nul;0;0
10;9;xp_glob;4;10;1;nul;3;descendante;congruente;0;0
11;9;xp_glob;4;11;1;local;3;descendante;nul;0;0
12;9;xp_glob;4;12;1;localglobal;3;descendante;incongruente;100;0
13;9;xp_glob;4;13;1;nul;3;ascendante;incongruente;0;0
14;9;xp_glob;4;14;1;global;1;descendante;nul;0;0
15;9;xp_glob;4;15;1;global;3;descendante;nul;0;0
16;9;xp_glob;4;16;1;nul;1;descendante;nul;0;0
17;9;xp_glob;4;17;1;global;3;descendante;congruente;0;0
18;9;xp_glob;4;18;1;global;1;ascendante;incongruente;0;0
19;9;xp_glob;4;19;1;local;3;ascendante;congruente;0;0
20;9;xp_glob;4;20;1;global;1;descendante;congruente;100;0
21;9;xp_glob;4;21;1;global;3;ascendante;nul;0;0
22;9;xp_glob;4;22;1;global;3;ascendante;nul;0;0
23;9;xp_glob;4;23;1;localglobal;3;ascendante;incongruente;0;0
24;9;xp_glob;4;24;1;localglobal;1;descendante;nul;0;0
25;9;xp_glob;4;25;1;local;1;ascendante;incongruente;0;0
26;9;xp_glob;4;26;1;nul;1;ascendante;incongruente;0;0
27;9;xp_glob;4;27;1;nul;3;descendante;incongruente;0;0
28;9;xp_glob;4;28;1;nul;1;ascendante;nul;0;0
29;9;xp_glob;4;29;1;nul;3;ascendante;nul;0;0
30;9;xp_glob;4;30;1;localglobal;1;ascendante;congruente;0;0
31;9;xp_glob;4;31;1;localglobal;3;descendante;nul;0;0
32;9;xp_glob;4;32;1;local;3;descendante;incongruente;0;0
33;9;xp_glob;4;33;1;nul;3;descendante;nul;0;0
34;9;xp_glob;4;34;1;local;3;ascendante;nul;0;0
35;9;xp_glob;4;35;1;localglobal;3;descendante;congruente;0;0
36;9;xp_glob;4;36;1;global;3;ascendante;congruente;0;0
37;9;xp_glob;4;37;1;local;1;descendante;incongruente;0;0
38;9;xp_glob;4;38;1;local;3;descendante;incongruente;0;0
39;9;xp_glob;4;39;1;localglobal;1;ascendante;nul;0;0
40;9;xp_glob;4;40;1;nul;1;descendante;congruente;0;0
41;9;xp_glob;4;41;1;local;3;descendante;congruente;0;0
42;9;xp_glob;4;42;1;nul;1;descendante;congruente;0;0
43;9;xp_glob;4;43;1;global;1;ascendante;nul;0;0
44;9;xp_glob;4;44;1;nul;3;ascendante;nul;0;0
45;9;xp_glob;4;45;1;global;1;ascendante;incongruente;0;0
46;9;xp_glob;4;46;1;local;1;descendante;congruente;0;0
47;9;xp_glob;4;47;1;localglobal;1;ascendante;congruente;0;0
48;9;xp_glob;4;48;1;local;3;descendante;nul;0;0
49;9;xp_glob;4;49;1;local;1;descendante;nul;0;0
50;9;xp_glob;4;50;1;local;3;ascendante;congruente;0;0
51;9;xp_glob;4;51;1;nul;1;descendante;incongruente;0;0
52;9;xp_glob;4;52;1;nul;3;descendante;incongruente;0;0
53;9;xp_glob;4;53;1;global;1;descendante;incongruente;0;0
54;9;xp_glob;4;54;1;local;3;ascendante;incongruente;100;0
55;9;xp_glob;4;55;1;global;3;descendante;incongruente;0;0
56;9;xp_glob;4;56;1;local;3;descendante;congruente;100;0
57;9;xp_glob;4;57;1;local;3;ascendante;incongruente;100;0
58;9;xp_glob;4;58;1;local;1;ascendante;congruente;100;0
59;9;xp_glob;4;59;1;localglobal;3;descendante;incongruente;0;0
60;9;xp_glob;4;60;1;local;1;ascendante;congruente;0;0
61;9;xp_glob;4;61;1;global;3;ascendante;congruente;0;0
62;9;xp_glob;4;62;1;localglobal;3;descendante;congruente;0;0
63;9;xp_glob;4;63;1;nul;1;ascendante;incongruente;0;0
64;9;xp_glob;4;64;1;localglobal;1;ascendante;incongruente;100;0
65;9;xp_glob;4;65;1;nul;1;descendante;incongruente;0;0
66;9;xp_glob;4;66;1;global;1;descendante;incongruente;0;0
67;9;xp_glob;4;67;1;global;3;descendante;congruente;0;0
68;9;xp_glob;4;68;1;global;3;descendante;incongruente;0;0
69;9;xp_glob;4;69;1;nul;3;descendante;congruente;0;0
70;9;xp_glob;4;70;1;localglobal;1;descendante;congruente;100;0
71;9;xp_glob;4;71;1;global;1;ascendante;congruente;0;0
72;9;xp_glob;4;72;1;localglobal;1;descendante;incongruente;100;0
73;9;xp_glob;4;73;1;global;1;descendante;nul;0;0
74;9;xp_glob;4;74;1;localglobal;3;ascendante;congruente;0;0
75;9;xp_glob;4;75;1;local;3;ascendante;nul;100;0
76;9;xp_glob;4;76;1;nul;3;descendante;nul;0;0
77;9;xp_glob;4;77;1;nul;1;ascendante;congruente;0;0
78;9;xp_glob;4;78;1;localglobal;3;ascendante;nul;0;0
79;9;xp_glob;4;79;1;nul;3;ascendante;congruente;0;0
80;9;xp_glob;4;80;1;local;1;descendante;congruente;100;0
81;9;xp_glob;4;81;1;nul;3;ascendante;incongruente;0;0
82;9;xp_glob;4;82;1;nul;1;descendante;nul;0;0
83;9;xp_glob;4;83;1;local;1;ascendante;nul;0;0
84;9;xp_glob;4;84;1;local;1;ascendante;incongruente;0;0
85;9;xp_glob;4;85;1;nul;1;ascendante;congruente;0;0
86;9;xp_glob;4;86;1;localglobal;1;descendante;incongruente;0;0
87;9;xp_glob;4;87;1;localglobal;1;ascendante;nul;100;0
88;9;xp_glob;4;88;1;global;1;ascendante;nul;0;0
89;9;xp_glob;4;89;1;global;3;ascendante;incongruente;0;0
90;9;xp_glob;4;90;1;nul;1;ascendante;nul;0;0
91;9;xp_glob;4;91;1;global;3;ascendante;incongruente;0;0
92;9;xp_glob;4;92;1;global;1;descendante;congruente;0;0
93;9;xp_glob;4;93;1;global;1;ascendante;congruente;0;0
94;9;xp_glob;4;94;1;localglobal;1;descendante;congruente;100;0
95;9;xp_glob;4;95;1;nul;3;ascendante;congruente;0;0
96;9;xp_glob;4;96;1;localglobal;3;ascendante;congruente;0;0
97;9;xp_glob;4;97;1;localglobal;1;ascendante;incongruente;0;0
2;9;xp_glob;5;2;1;local;1;descendante;nul;0;0
3;9;xp_glob;5;3;1;global;3;ascendante;nul;0;0
4;9;xp_glob;5;4;1;global;3;descendante;incongruente;0;0
5;9;xp_glob;5;5;1;nul;3;descendante;nul;0;0
6;9;xp_glob;5;6;1;nul;3;ascendante;nul;0;0
7;9;xp_glob;5;7;1;local;3;descendante;incongruente;0;0
8;9;xp_glob;5;8;1;global;1;descendante;congruente;0;0
9;9;xp_glob;5;9;1;nul;1;descendante;incongruente;0;0
10;9;xp_glob;5;10;1;local;3;descendante;incongruente;0;0
11;9;xp_glob;5;11;1;nul;3;ascendante;nul;0;0
12;9;xp_glob;5;12;1;local;1;ascendante;congruente;0;0
13;9;xp_glob;5;13;1;localglobal;3;ascendante;congruente;100;0
14;9;xp_glob;5;14;1;nul;3;ascendante;congruente;0;0
15;9;xp_glob;5;15;1;local;1;descendante;nul;100;0
16;9;xp_glob;5;16;1;nul;1;ascendante;congruente;0;0
17;9;xp_glob;5;17;1;localglobal;3;ascendante;nul;0;0
18;9;xp_glob;5;18;1;local;1;ascendante;incongruente;100;0
19;9;xp_glob;5;19;1;nul;1;descendante;incongruente;0;0
20;9;xp_glob;5;20;1;local;1;descendante;congruente;0;0
21;9;xp_glob;5;21;1;global;3;ascendante;incongruente;0;0
22;9;xp_glob;5;22;1;global;1;ascendante;nul;0;0
23;9;xp_glob;5;23;1;local;1;ascendante;nul;0;0
24;9;xp_glob;5;24;1;nul;3;descendante;nul;0;0
25;9;xp_glob;5;25;1;nul;3;descendante;incongruente;0;0
26;9;xp_glob;5;26;1;global;1;ascendante;incongruente;0;0
27;9;xp_glob;5;27;1;nul;1;descendante;congruente;0;0
28;9;xp_glob;5;28;1;local;1;descendante;congruente;100;0
29;9;xp_glob;5;29;1;localglobal;1;ascendante;nul;0;0
30;9;xp_glob;5;30;1;nul;3;descendante;incongruente;0;0
31;9;xp_glob;5;31;1;global;3;descendante;incongruente;0;0
32;9;xp_glob;5;32;1;global;3;descendante;congruente;0;0
33;9;xp_glob;5;33;1;global;1;descendante;incongruente;0;0
34;9;xp_glob;5;34;1;local;3;ascendante;nul;0;0
35;9;xp_glob;5;35;1;global;1;descendante;congruente;0;0
36;9;xp_glob;5;36;1;localglobal;1;descendante;nul;100;0
37;9;xp_glob;5;37;1;localglobal;1;descendante;nul;0;0
38;9;xp_glob;5;38;1;local;3;ascendante;congruente;0;0
39;9;xp_glob;5;39;1;nul;1;ascendante;nul;0;0
40;9;xp_glob;5;40;1;localglobal;3;ascendante;nul;0;0
41;9;xp_glob;5;41;1;nul;1;ascendante;nul;0;0
42;9;xp_glob;5;42;1;localglobal;1;descendante;congruente;0;0
43;9;xp_glob;5;43;1;nul;3;ascendante;congruente;0;0
44;9;xp_glob;5;44;1;localglobal;3;descendante;nul;0;0
45;9;xp_glob;5;45;1;localglobal;3;ascendante;incongruente;0;0
46;9;xp_glob;5;46;1;global;3;ascendante;congruente;0;0
47;9;xp_glob;5;47;1;localglobal;1;ascendante;congruente;0;0
48;9;xp_glob;5;48;1;nul;1;descendante;nul;0;0
49;9;xp_glob;5;49;1;localglobal;3;descendante;congruente;0;0
50;9;xp_glob;5;50;1;localglobal;1;ascendante;incongruente;0;0
51;9;xp_glob;5;51;1;global;3;ascendante;nul;0;0
52;9;xp_glob;5;52;1;nul;3;ascendante;incongruente;0;0
53;9;xp_glob;5;53;1;nul;3;descendante;congruente;0;0
54;9;xp_glob;5;54;1;local;3;descendante;nul;0;0
55;9;xp_glob;5;55;1;localglobal;1;descendante;congruente;100;0
56;9;xp_glob;5;56;1;global;3;descendante;congruente;0;0
57;9;xp_glob;5;57;1;localglobal;1;ascendante;incongruente;0;0
58;9;xp_glob;5;58;1;nul;1;descendante;nul;0;0
59;9;xp_glob;5;59;1;global;1;ascendante;congruente;0;0
60;9;xp_glob;5;60;1;local;3;descendante;congruente;0;0
61;9;xp_glob;5;61;1;global;1;descendante;nul;0;0
62;9;xp_glob;5;62;1;nul;1;ascendante;congruente;0;0
63;9;xp_glob;5;63;1;local;1;descendante;incongruente;0;0
64;9;xp_glob;5;64;1;local;1;ascendante;nul;0;0
65;9;xp_glob;5;65;1;global;3;ascendante;congruente;100;0
66;9;xp_glob;5;66;1;global;1;ascendante;incongruente;0;0
67;9;xp_glob;5;67;1;global;1;ascendante;nul;0;0
68;9;xp_glob;5;68;1;global;1;descendante;incongruente;0;0
69;9;xp_glob;5;69;1;local;3;ascendante;incongruente;0;0
70;9;xp_glob;5;70;1;global;1;ascendante;congruente;0;0
71;9;xp_glob;5;71;1;localglobal;3;descendante;incongruente;0;0
72;9;xp_glob;5;72;1;localglobal;1;ascendante;nul;0;0
73;9;xp_glob;5;73;1;localglobal;1;descendante;incongruente;0;0
74;9;xp_glob;5;74;1;local;3;ascendante;nul;0;0
75;9;xp_glob;5;75;1;nul;1;ascendante;incongruente;0;0
76;9;xp_glob;5;76;1;nul;3;descendante;congruente;0;0
77;9;xp_glob;5;77;1;localglobal;1;ascendante;congruente;0;0
78;9;xp_glob;5;78;1;localglobal;3;ascendante;incongruente;0;0
79;9;xp_glob;5;79;1;local;1;ascendante;incongruente;100;0
80;9;xp_glob;5;80;1;local;3;ascendante;congruente;100;0
81;9;xp_glob;5;81;1;nul;3;ascendante;incongruente;0;0
82;9;xp_glob;5;82;1;global;3;ascendante;incongruente;0;0
83;9;xp_glob;5;83;1;local;1;ascendante;congruente;0;0
84;9;xp_glob;5;84;1;local;3;descendante;congruente;0;0
85;9;xp_glob;5;85;1;nul;1;ascendante;incongruente;0;0
86;9;xp_glob;5;86;1;local;3;descendante;nul;0;0
87;9;xp_glob;5;87;1;localglobal;3;descendante;incongruente;0;0
88;9;xp_glob;5;88;1;global;3;descendante;nul;0;0
89;9;xp_glob;5;89;1;localglobal;3;descendante;nul;0;0
90;9;xp_glob;5;90;1;nul;1;descendante;congruente;0;0
91;9;xp_glob;5;91;1;global;3;descendante;nul;0;0
92;9;xp_glob;5;92;1;global;1;descendante;nul;0;0
93;9;xp_glob;5;93;1;localglobal;3;ascendante;congruente;0;0
94;9;xp_glob;5;94;1;localglobal;3;descendante;congruente;0;0
95;9;xp_glob;5;95;1;local;3;ascendante;incongruente;0;0
96;9;xp_glob;5;96;1;localglobal;1;descendante;incongruente;0;0
97;9;xp_glob;5;97;1;local;1;descendante;incongruente;0;0
2;0;xp_glob;4;2;1;nul;1;ascendante;nul;0;0
3;0;xp_glob;4;3;1;global;3;descendante;nul;0;0
4;0;xp_glob;4;4;1;nul;1;ascendante;congruente;0;0
5;0;xp_glob;4;5;1;nul;1;ascendante;incongruente;0;0
6;0;xp_glob;4;6;1;local;1;ascendante;congruente;0;0
7;0;xp_glob;4;7;1;localglobal;3;descendante;incongruente;0;0
8;0;xp_glob;4;8;1;nul;3;ascendante;congruente;0;0
9;0;xp_glob;4;9;1;local;3;ascendante;nul;0;0
10;0;xp_glob;4;10;1;localglobal;3;ascendante;incongruente;0;0
11;0;xp_glob;4;11;1;nul;3;ascendante;congruente;0;0
12;0;xp_glob;4;12;1;global;3;ascendante;congruente;0;0
13;0;xp_glob;4;13;1;localglobal;3;ascendante;incongruente;0;0
14;0;xp_glob;4;14;1;global;3;descendante;incongruente;100;0
15;0;xp_glob;4;15;1;localglobal;3;descendante;congruente;0;0
16;0;xp_glob;4;16;1;local;1;ascendante;nul;0;0
17;0;xp_glob;4;17;1;localglobal;1;ascendante;incongruente;100;0
18;0;xp_glob;4;18;1;global;1;descendante;incongruente;0;0
19;0;xp_glob;4;19;1;localglobal;1;ascendante;congruente;0;0
20;0;xp_glob;4;20;1;global;1;descendante;nul;0;0
21;0;xp_glob;4;21;1;global;1;ascendante;nul;0;0
22;0;xp_glob;4;22;1;local;1;descendante;incongruente;0;0
23;0;xp_glob;4;23;1;nul;1;descendante;congruente;0;0
24;0;xp_glob;4;24;1;nul;3;descendante;congruente;0;0
25;0;xp_glob;4;25;1;nul;3;descendante;congruente;0;0
26;0;xp_glob;4;26;1;global;1;descendante;congruente;0;0
27;0;xp_glob;4;27;1;local;3;ascendante;incongruente;100;0
28;0;xp_glob;4;28;1;localglobal;1;descendante;nul;0;0
29;0;xp_glob;4;29;1;nul;3;descendante;nul;0;0
30;0;xp_glob;4;30;1;local;3;ascendante;nul;0;0
31;0;xp_glob;4;31;1;nul;1;descendante;nul;0;0
32;0;xp_glob;4;32;1;nul;1;ascendante;congruente;0;0
33;0;xp_glob;4;33;1;localglobal;1;descendante;congruente;100;0
34;0;xp_glob;4;34;1;nul;3;ascendante;incongruente;0;0
35;0;xp_glob;4;35;1;localglobal;1;ascendante;congruente;100;0
36;0;xp_glob;4;36;1;global;1;descendante;incongruente;0;0
37;0;xp_glob;4;37;1;local;1;descendante;incongruente;100;0
38;0;xp_glob;4;38;1;global;3;ascendante;nul;0;0
39;0;xp_glob;4;39;1;nul;3;descendante;incongruente;0;0
40;0;xp_glob;4;40;1;global;1;ascendante;incongruente;100;0
41;0;xp_glob;4;41;1;global;3;descendante;incongruente;0;0
42;0;xp_glob;4;42;1;localglobal;1;ascendante;nul;0;0
43;0;xp_glob;4;43;1;nul;3;ascendante;incongruente;0;0
44;0;xp_glob;4;44;1;nul;1;ascendante;incongruente;0;0
45;0;xp_glob;4;45;1;localglobal;1;descendante;incongruente;0;0
46;0;xp_glob;4;46;1;local;3;descendante;congruente;0;0
47;0;xp_glob;4;47;1;localglobal;1;descendante;congruente;0;0
48;0;xp_glob;4;48;1;local;3;descendante;congruente;100;0
49;0;xp_glob;4;49;1;local;1;ascendante;nul;0;0
50;0;xp_glob;4;50;1;localglobal;3;ascendante;nul;0;0
51;0;xp_glob;4;51;1;local;1;descendante;nul;0;0
52;0;xp_glob;4;52;1;localglobal;1;descendante;incongruente;100;0
53;0;xp_glob;4;53;1;nul;1;descendante;incongruente;0;0
54;0;xp_glob;4;54;1;localglobal;3;descendante;congruente;0;0
55;0;xp_glob;4;55;1;nul;3;descendante;nul;0;0
56;0;xp_glob;4;56;1;nul;3;descendante;incongruente;0;0
57;0;xp_glob;4;57;1;local;3;ascendante;congruente;0;0
58;0;xp_glob;4;58;1;localglobal;1;ascendante;nul;0;0
59;0;xp_glob;4;59;1;local;1;descendante;congruente;0;0
60;0;xp_glob;4;60;1;local;3;descendante;nul;100;0
61;0;xp_glob;4;61;1;nul;1;descendante;congruente;0;0
62;0;xp_glob;4;62;1;local;1;descendante;congruente;0;0
63;0;xp_glob;4;63;1;local;1;ascendante;congruente;0;0
64;0;xp_glob;4;64;1;global;1;ascendante;nul;0;0
65;0;xp_glob;4;65;1;local;3;descendante;nul;100;0
66;0;xp_glob;4;66;1;local;3;descendante;incongruente;0;0
67;0;xp_glob;4;67;1;nul;3;ascendante;nul;0;0
68;0;xp_glob;4;68;1;global;3;descendante;congruente;0;0
69;0;xp_glob;4;69;1;global;1;descendante;nul;0;0
70;0;xp_glob;4;70;1;local;1;descendante;nul;100;0
71;0;xp_glob;4;71;1;local;3;descendante;incongruente;0;0
72;0;xp_glob;4;72;1;global;3;ascendante;nul;0;0
73;0;xp_glob;4;73;1;local;1;ascendante;incongruente;0;0
74;0;xp_glob;4;74;1;global;3;ascendante;congruente;0;0
75;0;xp_glob;4;75;1;nul;1;ascendante;nul;0;0
76;0;xp_glob;4;76;1;localglobal;3;ascendante;congruente;0;0
77;0;xp_glob;4;77;1;global;3;ascendante;incongruente;0;0
78;0;xp_glob;4;78;1;local;3;ascendante;incongruente;100;0
79;0;xp_glob;4;79;1;global;1;ascendante;congruente;0;0
80;0;xp_glob;4;80;1;global;3;ascendante;incongruente;0;0
81;0;xp_glob;4;81;1;nul;3;ascendante;nul;0;0
82;0;xp_glob;4;82;1;localglobal;1;ascendante;incongruente;0;0
83;0;xp_glob;4;83;1;global;1;ascendante;incongruente;0;0
84;0;xp_glob;4;84;1;localglobal;3;descendante;incongruente;0;0
85;0;xp_glob;4;85;1;global;1;ascendante;congruente;100;0
86;0;xp_glob;4;86;1;global;3;descendante;nul;0;0
87;0;xp_glob;4;87;1;global;1;descendante;congruente;0;0
88;0;xp_glob;4;88;1;global;3;descendante;congruente;0;0
89;0;xp_glob;4;89;1;localglobal;3;descendante;nul;0;0
90;0;xp_glob;4;90;1;local;1;ascendante;incongruente;0;0
91;0;xp_glob;4;91;1;nul;1;descendante;incongruente;0;0
